shot_id,shot_made_flag
18857,1.63372596501061e-06
18861,1.00041100974118e-06
18867,7.33360938797663e-08
18870,1.00240241721465e-07
18877,5.61785298339908e-06
18887,1.54333416715139e-06
18898,8.01655986946215e-08
18900,5.4280076028585e-07
18914,5.84724012933768e-07
18921,3.26436435672612e-06
18922,4.81023666972522e-06
18945,8.53235259802939e-08
18947,5.53865578302892e-07
18953,5.47655352954133e-07
18954,3.63683683168725e-08
18957,6.75035075978945e-07
18960,1.31424521843768e-06
18973,4.00660159990291e-08
18983,2.25961536215333e-06
18990,8.73195108865973e-08
18991,9.78710350356967e-08
18993,3.43427817757039e-08
18995,9.40864974764715e-08
18996,7.68119417267528e-08
19003,7.73405752464989e-08
19014,8.63241113491362e-08
19015,7.11921724879745e-08
19019,1.25541032594737e-06
19028,1.0881105206749e-07
19038,3.09872908594517e-06
19040,1.48804934509854e-06
19046,3.62114477201549e-08
19051,4.94328965737392e-08
19054,3.79665574051219e-05
19056,7.98042361548813e-08
19074,8.7222822506781e-08
19085,1.26045162032103e-06
19099,0.000313812860909703
19124,9.87564044657778e-08
19134,5.92800551035863e-07
19141,1.69874533837541e-08
19146,1.22607174188166e-06
19150,7.30135360886892e-08
19170,3.61737851579201e-08
19176,4.73185582639941e-08
19187,1.00704761253604e-07
19189,1.04053538823516e-07
19202,5.951449611816e-07
19208,1.00359261414742e-07
19209,3.08687737283293e-08
19210,1.57849245986004e-05
19216,7.41237043113571e-08
19217,8.51155041245521e-08
19218,6.8016491762178e-05
19223,1.19561584228825e-07
19240,2.69987523423419e-08
19246,2.41345487807266e-06
19269,4.2283233707876e-08
19275,5.34257482900293e-06
19287,7.75814358052403e-08
19298,9.55569055117705e-08
19303,8.08832405331423e-08
19313,5.84062952393558e-07
19325,2.57721982963726e-08
19326,4.50777146791316e-08
19328,1.7982033948211e-07
19330,8.92397014555316e-08
19340,6.76819089736322e-07
19342,7.10128379721358e-08
19343,9.01234969522761e-08
19344,5.78763784066288e-07
19363,2.90408975002059e-08
19364,6.99868557685443e-07
19371,1.18170558761979e-08
19376,8.85832975285755e-08
19377,3.38893988478386e-08
19381,1.02216604169307e-07
19384,1.9508675064657e-06
19390,1.67465931673166e-06
19402,5.38014215266292e-08
19405,8.16986879517419e-08
19409,9.21187939523044e-08
19418,1.53291452657605e-06
19429,4.08981488022338e-06
19446,8.81717510882959e-07
19458,1.51151560808934e-06
19460,1.11202272908612e-06
19462,1.38755154141377e-06
19465,8.79153562726387e-08
19472,2.48613213863222e-06
19480,9.65415153932443e-08
19503,1.46845422167127e-05
19507,7.91443185997615e-07
19517,9.21463717598363e-08
19533,1.2176096750285e-07
19537,1.16988403437864e-07
19541,9.06722425786788e-08
19563,1.27803512337802e-07
19566,1.09612366057992e-05
19568,3.45526901032919e-06
19576,9.50313259297723e-08
19591,8.0327052240324e-08
19597,1.67671147134014e-05
19619,6.78614164108971e-07
19622,1.21453536940437e-05
19623,8.12724894185851e-08
19624,5.66449983476616e-08
19627,1.01930693737104e-07
19629,1.00104693908714e-07
19633,8.20863066798864e-08
19639,2.52606800303119e-08
19641,3.5819167581486e-08
19643,7.79736419967635e-08
19649,1.19381670540126e-07
19652,1.3130771498644e-05
19657,3.43119328192939e-08
19660,9.83946985431238e-06
19668,0.00272658649761421
19678,7.91295167518112e-08
19686,1.36009193894988e-06
19690,3.07242906664108e-08
19694,1.49918830844425e-07
19695,1.13512030743079e-07
19702,2.25120356132609e-06
19712,2.86410800916701e-06
19720,1.85871529087763e-05
19735,1.13009730011686e-06
19739,4.4212540264598e-08
19740,1.11097804782612e-05
19743,3.93786496357091e-08
19750,4.15009355144716e-07
19752,8.66076851207185e-07
19754,7.6790066094576e-08
19762,3.3609222447466e-06
19770,4.53008607939166e-08
19775,5.73071731729533e-07
19777,6.65180919725391e-08
19782,3.38605256895128e-08
19783,1.07427750948274e-05
19786,9.19764451012481e-08
19805,9.76034464920444e-08
19808,1.53602406223321e-07
19819,1.85295177146119e-06
19821,3.49577592435476e-08
19827,1.06015826728293e-07
19830,6.54980764829869e-07
19832,5.99181591950473e-07
19833,8.58230239724834e-08
19834,4.87553391301646e-08
19843,7.59052090100305e-08
19844,2.44251314887723e-08
19846,3.18981921203904e-08
19847,3.02817591701153e-08
19850,8.95082067630563e-06
19851,4.77970749522121e-08
19861,2.40087971999521e-06
19873,6.81131674084356e-07
19878,3.66190597601684e-08
19886,8.5801583424043e-08
19892,1.0354013934644e-06
19901,6.74408885803699e-08
19902,7.40574172376148e-07
19920,1.36464531588795e-05
19921,3.76300608533859e-08
19922,7.5722486480978e-08
19929,1.78697926173034e-05
19932,3.26749906846086e-06
19935,4.02189639169146e-08
19936,6.52778010099783e-07
19946,1.24342770617909e-05
19950,1.42614990032251e-06
19952,7.7895391387994e-07
19955,3.49728968524197e-06
19976,1.21771934116774e-07
19983,5.69372305525198e-07
19987,4.025692575741e-08
19991,0.000193280432617999
19996,7.56102731585788e-07
20007,1.02672068195526e-05
20015,4.71269713626026e-08
20019,4.26539895494256e-08
20023,1.72531307002317e-07
20034,8.27530618192049e-08
20036,4.04534576057931e-08
20038,1.30924808297e-07
20039,5.42335702702416e-08
20040,1.33110447288245e-06
20045,3.91871934245197e-06
20046,7.77341589512966e-07
20048,1.29285653727708e-07
20060,6.28575164735607e-06
20068,2.95373190979384e-08
20074,3.83266818354055e-05
20111,1.12741514994788e-07
20117,3.51910869380983e-08
20125,4.57575972266733e-08
20129,1.28480628110352e-06
20134,2.75703344547602e-08
20135,2.60594490557289e-08
20139,8.52407466015869e-08
20142,3.20550633503309e-06
20147,1.12265362800038e-06
20154,1.46118861240268e-05
20157,3.01244568788181e-08
20169,7.52534632648049e-09
20179,2.65473576098704e-08
20202,9.14497752469078e-08
20207,2.37250912194064e-06
20215,1.14100896381186e-07
20216,0.000216303889331785
20217,1.44761006784028e-05
20218,1.23779702624824e-05
20219,6.8183518747455e-07
20226,5.30792013178339e-08
20236,3.56701251687854e-08
20239,2.82636336210651e-08
20246,4.09971998789018e-08
20247,1.51942622792916e-07
20253,6.56523039394897e-07
20255,2.75098284650463e-08
20268,4.1428549269685e-08
20270,2.0504409706559e-05
20271,9.49547293929543e-08
20279,7.04648746678313e-07
20282,1.11624209706586e-05
20295,5.47415700367098e-08
20302,1.66486699718782e-06
20305,3.53638576431214e-06
20306,4.04203799880781e-06
20308,2.95529764147723e-08
20330,1.36003173650708e-06
20335,3.12466370805924e-06
20344,8.91981402534361e-08
20349,6.03321194087359e-05
20360,1.14750526098899e-07
20362,1.58724795587168e-06
20378,8.14723266486339e-07
20394,3.96210115055292e-08
20397,1.5221196466875e-05
20403,1.10657745749126e-07
20405,9.71195437703407e-07
20415,1.02835596394983e-07
20417,1.03424987103069e-07
20420,7.82474341601087e-08
20425,3.13485833000178e-06
20430,8.58899209695644e-06
20435,6.4088443559799e-07
20443,4.58549566484218e-07
20446,2.33200265779368e-06
20458,1.52152607141242e-07
20459,2.50431725584839e-06
20467,1.00636373003859e-07
20470,1.43776755501186e-05
20482,1.42624938239839e-06
20489,1.4349339517644e-06
20495,5.76329473452496e-08
20496,2.18488767580595e-07
20497,8.14354238745975e-07
20505,8.21473286247969e-06
20509,0.000157264049925732
20535,1.83604638170014e-07
20539,1.10546226817511e-05
20544,9.48980876331867e-07
20547,1.05628702845453e-07
20556,2.36832912737003e-08
20557,6.94098231423525e-07
20575,1.05649494891979e-07
20577,1.33095561463728e-07
20596,8.60045995867752e-08
20597,1.9773232933954e-06
20602,1.09132022354357e-07
20603,2.03851442485282e-06
20609,1.25345670626374e-05
20618,4.51461533040794e-08
20621,8.43183275152862e-07
20628,2.3921990688056e-08
20634,5.60217698312048e-06
20637,1.01029208411179e-07
20641,1.56828023304696e-07
20642,2.55022010611194e-06
20647,6.63495373327926e-08
20655,5.97730338342205e-07
20656,5.21353979275999e-08
20661,2.896829521271e-08
20664,1.08996177511752e-05
20674,1.64225182232853e-05
20679,1.38027833486983e-06
20680,6.7402474012573e-08
20683,0.00029974646415078
20687,4.63841248658609e-08
20688,0.00193235592044755
20695,8.04518766288816e-08
20696,5.05050915263658e-08
20699,4.51827082125484e-08
20701,3.07768691016736e-08
20702,1.11651798276334e-07
20704,3.63096973099025e-08
20721,8.49362154051581e-08
20725,6.40197280285979e-08
20731,9.57252605179778e-08
20741,2.13169908494206e-06
20742,3.43216170072169e-08
20753,4.80198157000551e-07
20756,3.0409491205572e-08
20769,2.28136891826164e-08
20771,2.85228933358896e-07
20774,8.7629884910872e-08
20777,1.02197577260141e-07
20781,2.15956481456398e-07
20797,1.24311157696246e-06
20808,4.54381447115053e-07
20810,7.25435723672874e-07
20820,7.41830339379081e-08
20823,0.00116289476841603
20829,2.99354424253158e-05
20832,9.56178259236736e-08
20833,3.98798646402784e-08
20837,3.67168200184921e-08
20838,9.1810315286912e-08
20839,2.99888519128627e-08
20847,8.53061417342826e-08
20861,5.10585635900988e-08
20869,0.00395023908271402
20875,3.12267554259024e-08
20877,3.1914620430411e-06
20889,5.0165665954107e-08
20894,1.31188591359178e-05
20901,5.61699520618954e-07
20919,2.61148959091352e-07
20923,4.82975934951995e-08
20935,1.80915313985531e-05
20937,5.37012378834636e-08
20939,0.000105655432573836
20940,1.0102764509881e-07
20943,3.64050011427329e-08
20946,8.89513324432989e-07
20950,5.61843484841863e-07
20961,1.65189895765831e-05
20965,9.26547164517778e-08
20967,3.33275206064637e-06
20969,1.15760774713529e-07
20970,1.10577639680038e-07
20975,8.05403833157266e-07
20987,4.09459649621596e-07
20995,1.0191423820124e-06
20998,1.78174402042606e-05
21002,3.29248338572256e-08
21012,0.00108850899344636
21013,1.08434503321207e-05
21015,9.82285949397591e-08
21017,1.60910723564111e-07
21020,2.69080271942161e-08
21028,7.50083279970535e-08
21031,7.88819234842393e-08
21036,3.22547750149749e-08
21040,2.65515929687746e-08
21048,5.03778188259248e-07
21049,3.55201539556577e-08
21051,4.82989206374194e-07
21070,7.47490050782905e-08
21072,6.58889216226053e-07
21079,5.44167521687987e-07
21090,4.70634860961113e-07
21093,5.11749964779739e-08
21104,1.83621772062725e-08
21114,6.88642960559054e-08
21117,7.30453404883155e-08
21120,2.71424719652327e-08
21121,3.20381405964001e-08
21132,1.89109350598498e-08
21136,4.72570656188392e-07
21139,9.56571460272855e-07
21140,6.89629244545322e-08
21146,6.66837199259982e-07
21150,2.72927850367753e-07
21178,2.79066458126037e-06
21180,1.10911481149469e-05
21198,6.27039038723265e-08
21203,6.55141589210569e-08
21210,7.71086479100041e-08
21218,6.49035935997851e-08
21220,6.35552559898218e-08
21222,1.31504883926752e-08
21228,1.53208584491178e-06
21236,4.41335347469274e-07
21239,1.99113900259959e-08
21260,5.53948899548591e-08
21267,6.42879529358674e-08
21271,2.05130688467311e-08
21279,7.54172746550915e-08
21286,2.02718579284169e-08
21288,7.52852341719448e-08
21294,4.09769077625388e-07
21298,2.4676639541105e-08
21299,5.00154424982603e-07
21300,6.88384850428175e-06
21304,2.90127778229132e-08
21307,7.69574268360316e-08
21309,1.69848290548431e-08
21311,9.33918870153572e-08
21331,2.22968735445666e-08
21332,8.57537881745855e-06
21342,3.9705487458929e-07
21345,7.24916263091099e-07
21348,6.00355494097162e-06
21353,3.6536990024851e-07
21357,6.6584908881589e-08
21369,4.16365172214852e-07
21370,6.63959048504746e-06
21371,4.97658943251881e-08
21373,7.42889524293021e-09
21385,6.49494644575774e-07
21392,8.96300192291979e-08
21401,1.39035087763229e-06
21403,6.5882967916073e-08
21406,2.01906302981035e-06
21413,7.09815149605187e-07
21414,2.19984975021477e-06
21416,2.93619984374288e-06
21423,1.07856128769536e-05
21442,7.08327858529314e-07
21443,4.06783244714434e-08
21448,6.44636722441688e-08
21459,9.11446217973452e-07
21467,9.73999049971432e-08
21474,4.37970360654817e-07
21484,1.80831959302613e-06
21488,2.79387893429053e-07
21495,2.46332055753734e-08
21498,5.66770643601082e-08
21502,6.77000395103849e-08
21503,3.23537917658076e-07
21510,3.82546719300461e-07
21516,1.01954103773607e-05
21533,9.46978232114821e-06
21535,5.13874006158116e-08
21539,6.94876779261865e-08
21541,6.57442405224563e-08
21544,5.32355837148002e-07
21554,9.2181540449609e-07
21569,5.6931818255384e-08
21572,1.28662532282159e-06
21578,1.16709987907438e-07
21580,6.38097527072884e-08
21584,1.41287564122194e-08
21589,4.97807355150973e-06
21595,2.80313108572209e-08
21598,5.85536529900312e-07
21599,2.79810215962524e-08
21606,4.61347813159026e-08
21623,4.06825604071628e-08
21639,3.79581954096254e-07
21641,5.78254434070466e-08
21645,2.73458696163096e-08
21647,3.59546914740547e-07
21648,4.63084177205996e-08
21657,7.06720461147066e-08
21671,6.62603437963742e-08
21673,4.61069046937575e-08
21678,5.26962932553609e-08
21696,4.50270041466116e-07
21699,4.02461339885887e-07
21700,2.42156148927351e-08
21703,6.17335489238682e-08
21710,6.86879845823123e-08
21721,5.8002277598836e-08
21727,2.02319288912005e-08
21728,1.21954605852322e-06
21731,6.86128807770314e-08
21741,6.41996402273457e-08
21744,6.72247681444973e-07
21748,3.46657485834966e-08
21753,4.51105972024998e-08
21756,1.45429213613094e-06
21763,5.40202928903864e-08
21767,6.74835500981755e-08
21772,1.02018896309119e-05
21774,1.73263311642978e-08
21775,7.4654494808892e-07
21780,4.31412806006431e-07
21787,3.30584393314354e-07
21805,2.57890955374994e-08
21828,7.3012081640399e-08
21831,2.71979225910293e-08
21837,4.6575548078187e-08
21842,2.98821552683529e-08
21849,3.05152943933397e-08
21856,3.09219277350668e-07
21858,8.77111501538826e-08
21862,3.14533415661197e-08
21864,1.89961945006948e-08
21867,5.69899961105039e-08
21879,4.92812135424672e-08
21881,6.39354002691159e-08
21883,5.44009180267335e-08
21891,3.17794120303951e-07
21892,1.00530954793981e-07
21902,6.27972303989742e-08
21909,5.18023531299838e-08
21914,1.56443490017525e-07
21918,2.41300183766699e-08
21919,2.08514415133246e-08
21926,8.80223286944313e-08
21930,4.19072101032625e-07
21934,5.65321903699862e-07
21940,2.92883807381148e-08
21945,9.16222816048918e-08
21948,1.04133837716241e-05
21953,2.07548728173798e-08
21954,1.09878032959284e-07
21956,4.24594696480318e-07
21963,4.37125026339654e-06
21970,3.88186139969873e-07
21984,1.85804796046632e-08
21997,5.48152969675905e-08
21999,6.77677938494306e-08
22001,1.92571441975408e-08
22002,5.98350796146284e-08
22010,1.76837684890714e-07
22013,4.4128951879644e-08
22022,3.85265120525359e-08
22024,3.69357301921438e-08
22028,2.44222307952071e-08
22029,6.22559949063716e-06
22045,2.23557364095883e-08
22049,5.24273192003805e-08
22064,1.24939756604802e-06
22069,3.26810556908563e-07
22074,1.25716769157385e-07
22082,2.35270918088803e-08
22084,6.29473547043686e-08
22090,1.84762764825252e-06
22096,8.69267751274889e-07
22100,3.12411653331316e-08
22105,2.61561880856222e-08
22119,5.83395809380638e-08
22130,2.48435048959769e-08
22152,6.14846644884531e-07
22155,4.84186552738816e-08
22164,1.49348078277853e-08
22173,5.23129633409843e-08
22194,4.54869596117926e-07
22209,2.44484187126048e-08
22217,3.39743081961082e-08
22220,6.86681414089946e-08
22222,8.72106573059823e-06
22244,1.78178056276484e-08
22245,6.94505258412365e-08
22250,3.8610260069417e-07
22256,1.08686068524043e-05
22261,9.24883232562508e-06
22264,4.43680035817947e-08
22270,3.56236440140008e-07
22279,1.65053365455039e-05
22280,2.19564093150673e-08
22284,1.71813045566588e-08
22288,6.6151269349335e-08
22293,8.64863049127586e-08
22297,4.92572462848495e-05
22307,1.52465241967893e-06
22310,2.62689542936706e-08
22319,8.60519287128602e-07
22324,1.9751424707985e-08
22326,2.90848777146824e-08
22327,2.57551795397589e-08
22329,2.09113323327619e-08
22331,6.76176357909095e-07
22340,6.12971362995294e-06
22342,2.57411917489703e-06
22347,4.16988911559706e-07
22351,5.11384964912023e-08
22357,2.77485979486046e-08
22361,3.49415503166448e-08
22371,3.01908698153835e-08
22373,1.15114568318088e-06
22391,3.95336786749688e-07
22404,6.7000712003832e-07
22409,2.96221476814883e-06
22411,6.78824922422099e-08
22428,2.99867708720898e-07
22436,2.33581423344499e-07
22444,9.17557441349801e-07
22445,5.28251819160697e-08
22451,2.30553981302838e-08
22463,1.91195775485051e-08
22464,1.54554686925427e-08
22467,4.2335734453434e-06
22472,6.17374609823098e-08
22485,1.15066026696314e-05
22497,4.51517306618735e-08
22504,1.52621024043349e-06
22508,4.05269112213528e-08
22516,1.74588083008432e-08
22522,1.34427857553959e-08
22527,4.64037266032771e-07
22543,1.68521682284158e-06
22549,2.53126870617793e-08
22551,1.244457677984e-06
22557,4.16411102799907e-07
22562,2.07407018865392e-08
22567,2.75407652435605e-08
22572,5.65411811077924e-08
22575,3.58340370213482e-08
22578,2.63695317018027e-07
22579,5.85932011684388e-08
22580,2.50212472058993e-08
22581,2.06602817281512e-08
22591,6.16160678945129e-07
22593,2.33370734656174e-08
22597,2.25142527958711e-08
22600,1.71663981304412e-06
22602,4.6277711043061e-07
22603,4.35208841079688e-07
22616,4.69701727736905e-07
22617,2.3165806064811e-08
22622,1.2021800526439e-07
22623,5.387576081833e-08
22624,2.40177545182952e-06
22628,6.91269225452087e-08
22640,6.46534933139663e-08
22641,2.20701940306243e-08
22653,5.76594620413968e-07
22660,7.27966402359524e-08
22672,4.82206598622467e-07
22674,4.68631398247442e-08
22689,3.81077213795483e-07
22698,3.14755979551869e-08
22705,7.82581511897765e-07
22709,9.18856755360251e-06
22711,1.64712874805766e-08
22714,7.93618374107113e-06
22715,2.42424538770031e-08
22729,4.61579192190614e-07
22730,3.96658576111984e-07
22733,7.16801367318435e-08
22750,1.33203010825981e-08
22754,9.55118466814623e-07
22756,5.26579445827725e-07
22758,1.82937628233033e-06
22767,2.13413995352442e-06
22768,2.95432035109648e-07
22769,1.17069691551327e-06
22776,8.10584855837726e-08
22778,2.45720037406147e-08
22780,8.37549096882863e-07
22789,1.93255657357045e-07
22797,5.77068244284385e-07
22799,8.28441110499387e-07
22814,1.6336298437245e-08
22818,3.05672622743386e-08
22821,4.15784213882964e-07
22823,3.96282373385821e-07
22841,1.57879949631273e-08
22847,2.51618080159679e-07
22848,3.30907236835498e-07
22862,2.71661416312645e-08
22875,1.23459394032262e-05
22877,8.35843777240536e-07
22887,5.25814328935833e-08
22892,6.60931003093562e-08
22899,6.41459062724755e-07
22901,5.43138250864794e-07
22907,1.05921588048195e-07
22909,5.7810583495632e-06
22926,4.89196729259658e-08
22927,4.82254963065003e-08
22930,4.84227398817099e-08
22934,9.01874110528267e-08
22937,3.19468395901467e-08
22939,2.2665705531721e-05
22949,3.50728086797316e-08
22951,5.07838911872751e-06
22955,2.36269646849743e-08
22965,0.000261432355603321
22966,2.17887642005078e-05
22968,0.00478999297312424
22972,5.0537174750576e-06
22975,4.81039528331045e-06
22981,6.95190017564609e-08
22988,4.81333842827478e-06
22994,4.34331321583903e-08
22996,3.28639825839018e-05
23011,1.73486861634537e-05
23028,5.42582953960876e-06
23031,3.95223361529074e-08
23035,1.86553020480331e-08
23038,6.57336751293567e-06
23042,4.69570008239869e-06
23049,1.31971123196536e-06
23051,0.00463992608791521
23053,3.2057876352974e-08
23057,3.22547148709833e-05
23058,6.95990645363513e-06
23063,5.04549500443234e-08
23064,3.8218900140185e-08
23067,9.01993680641403e-08
23071,8.35244983350947e-08
23075,2.57970983592536e-06
23077,2.8079789877472e-05
23090,3.92363210296682e-08
23094,6.13854310609674e-06
23097,2.92924154597869e-08
23103,1.00023504634974e-07
23107,2.02175266541122e-05
23117,3.09256301973831e-08
23122,6.32773313235777e-08
23124,7.40444963592491e-08
23126,2.90004151081749e-06
23129,2.83671731767792e-05
23136,4.93567726714746e-06
23141,6.1838178641618e-08
23142,6.63668616178386e-06
23147,3.54577415269742e-08
23154,4.41656987939655e-06
23159,7.29079881050609e-08
23165,5.68227481249261e-06
23171,2.41860828181309e-05
23173,3.28349811317479e-09
23175,3.88495394255213e-08
23179,0.00248731642238131
23182,2.77518573576406e-05
23185,6.43523904036364e-06
23188,4.22233757373704e-08
23189,3.7712279431448e-08
23209,3.53095397390804e-08
23214,3.08984084452197e-06
23215,3.51916343914566e-08
23233,3.81826548433594e-08
23241,3.66340764273355e-06
23252,8.24250003217211e-08
23255,4.85713279885703e-06
23263,6.59077997586597e-08
23281,3.63982693383876e-08
23282,9.51142217768709e-08
23289,7.74095152936014e-08
23292,9.4699379851565e-08
23296,4.07703199868236e-08
23297,8.29797076263612e-08
23301,8.61128122858595e-08
23302,1.78616446393594e-06
23304,7.33587418882772e-08
23309,1.01831487967969e-07
23312,4.5834754523297e-06
23316,4.02601599030615e-08
23321,1.42549347245511e-07
23342,4.65508010577111e-08
23344,8.78990304564677e-08
23350,1.23995022532195e-07
23367,2.6097485367841e-05
23368,8.94895502405167e-08
23374,3.91575452669382e-08
23387,8.35982646445611e-08
23389,0.000146823788454603
23399,1.42973939312034e-06
23403,1.33172874623376e-06
23406,0.00464445625887412
23414,1.49309414058838e-06
23415,5.60731066041901e-08
23419,3.42687940228544e-05
23436,1.6390885435138e-07
23439,0.000314599446271437
23444,3.97461527372347e-06
23445,3.43063390262481e-08
23455,6.59256616444195e-08
23469,3.35055140204546e-08
23472,1.10981908394625e-07
23477,5.05460360178766e-08
23478,2.42862249252088e-05
23479,9.85043012861122e-08
23487,4.51575848228441e-08
23490,4.05369375662685e-08
23491,1.38494511716035e-06
23492,1.07368087703423e-07
23494,1.15642161996093e-07
23496,8.00506636223425e-08
23497,5.9929522802275e-08
23506,1.13246240365863e-07
23515,8.89047824869564e-08
23528,1.87046266117449e-08
23532,5.69252845895823e-08
23549,7.89401984104833e-07
23551,9.51300027670865e-08
23552,9.8829043081059e-08
23555,3.54834081929342e-08
23556,3.29952702332197e-08
23564,3.2183947590184e-05
23583,8.86838981923211e-08
23592,4.46764630704431e-06
23597,0.00346297601354107
23601,9.38733259602681e-08
23605,2.72059978084353e-05
23615,9.28288697630964e-08
23619,4.00800412691257e-08
23621,0.00415545564718064
23626,2.5089958235738e-05
23635,6.06319404888345e-06
23637,8.47636017132662e-08
23640,3.84218256099216e-08
23646,1.01170295266606e-07
23655,2.94121010502109e-08
23672,1.2978494814699e-06
23673,8.97413038432549e-08
23682,5.95862950572666e-08
23683,4.91247019040729e-06
23699,3.70604770773567e-08
23704,1.85017009073652e-05
23707,0.00526622898343181
23713,9.45645923373844e-08
23714,9.0525549668833e-08
23716,5.34847052287425e-06
23718,1.70808770153583e-05
23721,6.04046929334466e-08
23735,7.80539766313294e-08
23737,1.04945217069654e-07
23744,9.85210162573128e-08
23749,2.92697187443022e-05
23755,1.66039338764928e-06
23769,2.61507508808011e-05
23772,4.6636393623086e-06
23773,9.24187566824077e-10
23774,3.02068266282454e-05
23779,3.86673081748301e-08
23782,6.09331372355531e-06
23793,1.91596995589672e-06
23803,0.0051672281826775
23828,2.91069251337214e-05
23833,3.44114218897566e-05
23834,1.13701941677096e-06
23844,3.28439753669123e-08
23845,2.71609870920545e-05
23852,1.48793221329248e-06
23855,2.62500618993484e-05
23867,7.36615611292744e-08
23872,3.04523883284296e-05
23874,5.68651343853104e-06
23880,2.82580082012426e-08
23886,1.29637897583496e-07
23898,9.39991973700865e-08
23900,2.9680891371979e-08
23903,2.38872331228782e-08
23907,1.04713212434322e-07
23908,1.73500824729375e-06
23912,2.29432614203756e-08
23916,9.60195507063265e-08
23917,4.99179443831473e-06
23918,3.04805887872627e-08
23922,9.20992218512098e-08
23928,1.14926959246711e-07
23940,2.81555491781949e-05
23944,7.9484524391571e-07
23945,5.77923703221989e-06
23951,7.13645182925196e-08
23966,8.30985960247889e-08
23970,8.9441078126581e-08
23971,7.86346766304492e-08
23976,2.39776969672643e-05
23980,9.82918646609737e-08
23987,0.00575535908297319
23988,9.2339116877867e-08
23993,4.33950340179212e-08
23997,1.83064577186706e-07
23998,3.74557234985531e-08
23999,0.000227274337668503
24010,2.6544815817141e-05
24015,2.98654925681083e-05
24023,4.10112206827765e-08
24033,1.16737596480767e-07
24046,3.23340662478563e-05
24060,4.50031260110782e-08
24062,1.3476886518274e-07
24065,2.65306469342183e-05
24070,1.98927052160491e-06
24071,2.26455501380226e-08
24073,1.38401585583204e-07
24079,4.26317469448123e-08
24082,0.00512629546045114
24084,4.56644176020823e-08
24089,4.27340293436935e-08
24094,7.72211078066781e-08
24100,3.95376349638481e-08
24105,4.61943557897254e-08
24106,5.3854387658591e-08
24108,3.05922850517417e-05
24111,0.00520299775115955
24120,1.360359100196e-06
24125,1.56019572371004e-06
24134,2.77059936256432e-05
24140,7.97130412877719e-08
24151,8.75247359821823e-08
24153,2.45937544080189e-08
24154,5.42973613387946e-06
24161,4.53389765919818e-08
24166,4.17709241793679e-08
24170,1.8390535591646e-05
24176,1.02086649530364e-07
24182,0.000322538663341132
24188,3.80699590349765e-08
24190,3.8509673109628e-08
24201,0.00501795339140132
24211,1.19597168143444e-06
24215,3.37601851477124e-05
24216,0.00601017086949095
24219,9.44549104645307e-08
24222,3.18413413558294e-05
24240,0.00659182141129187
24243,1.01614457259175e-07
24245,4.52594589463145e-08
24251,5.56903612808279e-08
24256,0.00393755236363449
24258,1.05418071039107e-07
24261,1.15040666182529e-07
24263,1.30430493996911e-07
24264,1.15432333313607e-07
24266,1.28511691046393e-07
24273,9.28187387730167e-08
24278,1.11304704011307e-07
24289,0.00580707696496935
24292,4.15084169892255e-08
24293,1.14624484596744e-07
24298,0.0069419102564458
24299,1.45486812914821e-07
24303,2.0246213652127e-05
24304,1.43713107227448e-07
24305,8.77466389899377e-08
24329,9.73045145578576e-08
24341,1.11053855747592e-07
24345,3.70543131092325e-05
24353,1.66353246860797e-07
24358,0.00648954575180405
24364,1.12001764096805e-05
24367,1.1684731716234e-07
24370,1.07702277810989e-05
24377,1.10360179898001e-07
24380,8.2708020017794e-08
24381,1.11405535325949e-07
24387,5.39679885950729e-08
24391,9.76026772544721e-08
24409,0.00629140642797252
24413,1.23213356898079e-07
24416,9.18834607846223e-08
24427,4.09637163081607e-06
24439,3.52252283505485e-08
24443,1.02889367631761e-07
24448,1.37185478121023e-07
24454,0.000324909901246474
24455,1.30525997326673e-07
24461,8.24294633048293e-08
24464,1.13357470349712e-07
24468,5.44468020920593e-08
24469,1.07277691315199e-07
24501,1.37690433352233e-07
24508,1.2787661675458e-07
24519,1.52014705755159e-07
24520,0.00438695343813386
24538,6.01506429970539e-06
24540,3.56902596065376e-05
24550,1.27283641171231e-07
24552,1.09769757581173e-07
24561,1.42443969803838e-07
24577,2.39291320076934e-06
24579,1.07709228771709e-07
24580,1.4033910997145e-07
24582,9.48502492797089e-08
24591,1.862868862703e-06
24592,1.10104349093619e-07
24599,2.50030339530097e-06
24602,3.89014362860778e-08
24606,9.59100560815965e-08
24617,1.12671382967416e-07
24619,1.63594959925067e-06
24630,1.93601222700981e-08
24633,0.000396952181954605
24634,1.68617472829856e-06
24638,1.00413544829157e-07
24641,4.80208585428051e-08
24644,1.11149792470122e-07
24645,0.000365887264637359
24656,1.01756395289013e-07
24661,9.69646838302217e-08
24663,3.77382303850314e-05
24667,1.10883173532495e-07
24669,2.8444685726593e-05
24682,1.60058423801867e-07
24698,1.52187352509114e-07
24699,4.01872259093316e-05
24702,1.5712263152009e-07
24703,7.7445265991794e-06
24717,1.20938856126138e-07
24724,0.00794360531426686
24731,1.650483361423e-07
24737,1.49258938787522e-07
24740,1.73595175724948e-06
24743,1.63615811350678e-07
24744,0.00835684312068954
24755,7.03411298336726e-06
24757,1.03958923942116e-07
24765,6.12945600313579e-06
24766,7.87287349719976e-08
24776,4.39280315812629e-05
24787,0.00613993589781394
24789,1.4219230532596e-06
24791,2.46832131335695e-08
24792,2.2848842274252e-07
24804,3.56246451144315e-09
24812,1.21435705942522e-07
